1	2
2	1
3	3
4	9
5	11
6	3
7	12
8	5
9	8
10	5
11	9
12	9
13	4
14	3
15	4
16	1
17	4
18	5
19	1
20	8
21	7
22	9
23	11
24	3
25	1
26	1
27	3
28	6
29	12
30	2
31	7
32	1
33	9
34	6
35	9
36	2
37	7
38	1
39	1
40	10
41	9
42	7
43	6
44	6
45	3
46	2
47	1
48	2
49	11
50	3
51	6
52	2
53	12
54	1
55	11
56	10
57	1
58	10
59	3
60	3
61	12
62	4
63	6
64	8
65	8
66	12
67	3
68	3
69	2
70	6
71	3
72	10
73	3
74	2
75	10
76	2
77	12
78	6
79	2
80	2
81	6
82	8
83	10
84	2
85	2
86	5
87	3
88	6
89	1
90	8
91	7
92	3
93	12
94	8
95	8
96	2
97	3
98	2
99	6
100	5
101	7
102	2
103	2
104	5
105	4
106	8
107	7
108	10
109	11
110	2
111	12
112	3
113	2
114	1
115	9
116	9
117	4
118	7
119	10
120	9
121	12
122	4
123	2
124	1
125	3
126	12
127	7
128	6
129	2
130	11
131	8
132	8
133	7
134	11
135	3
136	10
137	2
138	2
139	3
140	5
141	10
142	2
143	1
144	1
145	6
146	5
147	2
148	12
149	1
150	9
151	2
152	8
153	1
154	2
155	6
156	6
157	1
158	7
159	6
160	11
161	12
162	2
163	2
164	5
165	8
166	1
167	7
168	4
169	5
170	2
171	1
172	2
173	9
174	8
175	2
176	6
177	7
178	8
179	4
180	2
181	11
182	5
183	12
184	10
185	1
186	1
187	2
188	5
189	7
190	1
191	6
192	6
193	3
194	2
195	7
196	7
197	4
198	12
199	3
200	12
201	2
202	4
203	5
204	5
205	7
206	2
207	12
208	6
209	11
210	4
211	7
212	9
213	12
214	3
215	10
216	9
217	8
218	4
219	2
220	9
221	10
222	2
223	8
224	12
225	9
226	5
227	5
228	7
229	5
230	8
231	4
232	6
233	4
234	12
235	3
236	2
237	1
238	4
239	10
240	10
241	4
242	1
243	7
244	10
245	9
246	1
247	10
248	12
249	7
250	1
251	12
252	3
253	10
254	4
255	2
256	12
257	6
258	2
259	4
260	3
261	2
262	1
263	3
264	9
265	2
266	4
267	5
268	5
269	3
270	4
271	1
272	11
273	6
274	5
275	4
276	5
277	1
278	10
279	4
280	4
281	1
282	10
283	5
284	7
285	6
286	9
287	1
288	2
289	1
290	10
291	6
292	3
293	4
294	11
295	1
296	7
297	4
298	1
299	7
300	12
301	12
302	10
303	1
304	2
305	2
306	3
307	9
308	10
309	5
310	6
311	3
312	2
313	4
314	8
315	5
316	11
317	11
318	6
319	8
320	8
321	7
322	1
323	11
324	4
325	4
326	2
327	10
328	5
329	1
330	1
331	4
332	2
333	8
334	1
335	5
336	1
337	3
338	9
339	10
340	3
341	6
342	7
343	7
344	2
345	7
346	1
347	12
348	8
349	2
350	4
351	12
352	10
353	5
354	3
355	3
356	12
357	2
358	5
359	3
360	3
361	11
362	1
363	3
364	3
365	2
366	12
367	4
368	12
369	4
370	1
371	6
372	9
373	8
374	6
375	2
376	2
377	9
378	8
379	1
380	7
381	11
382	8
383	3
384	8
385	9
386	7
387	4
388	11
389	2
390	12
391	6
392	11
393	4
394	5
395	4
396	1
397	3
398	11
399	7
400	6
401	1
402	8
403	4
404	2
405	11
406	3
407	1
408	11
409	9
410	1
411	5
412	1
413	12
414	1
415	2
416	12
417	2
418	1
419	9
420	1
421	10
422	9
423	4
424	10
425	7
426	10
427	5
428	12
429	2
430	6
431	3
432	5
433	2
434	1
435	11
436	9
437	2
438	5
439	6
440	7
441	1
442	6
443	12
444	10
445	3
446	2
447	10
448	1
449	11
450	6
451	3
452	12
453	1
454	7
455	3
456	10
457	4
458	7
459	8
460	4
461	4
462	4
463	5
464	10
465	8
466	7
467	1
468	3
469	3
470	1
471	12
472	3
473	7
474	5
475	6
476	12
477	1
478	11
479	9
480	8
481	8
482	2
483	1
484	4
485	6
486	2
487	9
488	1
489	3
490	3
491	1
492	2
493	8
494	2
495	3
496	4
497	10
498	1
499	10
500	3
501	11
502	12
503	6
504	8
505	1
506	7
507	1
508	8
509	5
510	6
511	12
512	10
513	3
514	1
515	11
516	4
517	9
518	2
519	4
520	4
521	1
522	3
523	10
524	3
525	3
526	5
527	7
528	5
529	5
530	7
531	12
532	6
533	1
534	8
535	5
536	9
537	3
538	6
539	10
540	11
541	9
542	11
543	9
544	3
545	5
546	1
547	2
548	8
549	2
550	4
551	4
552	3
553	10
554	1
555	9
556	8
557	5
558	8
559	6
560	7
561	9
562	7
563	2
564	1
565	3
566	11
567	5
568	1
569	9
570	1
571	8
572	2
573	11
574	2
575	6
576	6
577	1
578	2
579	7
580	10
581	9
582	1
583	1
584	10
585	11
586	11
587	10
588	9
589	9
590	9
591	1
592	5
593	3
594	1
595	4
596	11
597	3
598	4
599	11
600	4
601	6
602	1
603	11
604	3
605	10
606	10
607	2
608	2
609	4
610	2
611	2
612	5
613	5
614	5
615	10
616	5
617	4
618	1
619	8
620	12
621	3
622	4
623	1
624	11
625	6
626	9
627	10
628	4
629	6
630	9
631	5
632	2
633	5
634	1
635	1
636	4
637	7
638	11
639	6
640	7
641	4
642	2
643	5
644	7
645	5
646	9
647	7
648	12
649	11
650	2
651	5
652	7
653	6
654	5
655	7
656	8
657	1
658	3
659	9
660	4
661	3
662	3
663	7
664	5
665	12
666	9
667	12
668	4
669	5
670	1
671	11
672	3
673	2
674	8
675	8
676	6
677	9
678	4
679	2
680	11
681	3
682	12
683	7
684	3
685	9
686	11
687	10
688	4
689	7
690	3
691	1
692	10
693	3
694	3
695	10
696	3
697	2
698	5
699	6
700	5
701	6
702	8
703	10
704	11
705	7
706	12
707	4
708	8
709	9
710	8
711	7
712	11
713	12
714	8
715	11
716	11
717	5
718	4
719	10
720	4
721	8
722	11
723	9
724	12
725	1
726	1
727	4
728	6
729	6
730	5
731	6
732	11
733	10
734	5
735	8
736	11
737	3
738	10
739	3
740	11
741	9
742	4
743	8
744	8
745	8
746	8
747	9
748	3
749	6
750	1
751	9
752	8
753	1
754	11
755	1
756	11
757	8
758	7
759	4
760	6
761	2
762	11
763	8
764	3
765	2
766	7
767	12
768	2
769	2
770	1
771	7
772	1
773	5
774	7
775	1
776	11
777	4
778	1
779	9
780	6
781	1
782	3
783	6
784	8
785	4
786	2
787	2
788	9
789	10
790	1
791	3
792	6
793	5
794	4
795	9
796	1
797	3
798	7
799	12
800	6
