1	5
1	46
1	48
1	52
1	54
1	76
1	85
1	96
1	102
1	113
1	123
1	129
1	137
1	142
1	147
1	151
1	154
1	162
1	170
1	175
1	201
1	279
1	304
1	305
1	326
1	332
1	344
1	358
1	389
1	417
1	429
1	433
1	436
1	462
1	480
1	482
1	509
1	537
1	578
1	610
1	611
1	641
1	645
1	673
1	697
1	737
1	756
1	762
1	768
1	786
2	13
2	19
2	25
2	29
2	32
2	38
2	47
2	54
2	89
2	101
2	143
2	144
2	153
2	157
2	166
2	171
2	186
2	193
2	204
2	233
2	236
2	242
2	246
2	250
2	267
2	281
2	286
2	294
2	295
2	329
2	330
2	346
2	362
2	370
2	396
2	407
2	412
2	448
2	486
2	487
2	505
2	514
2	533
2	564
2	623
2	648
2	697
2	750
2	796
3	6
3	10
3	24
3	45
3	50
3	59
3	60
3	68
3	71
3	83
3	87
3	92
3	97
3	109
3	117
3	119
3	122
3	135
3	139
3	193
3	214
3	238
3	254
3	260
3	263
3	269
3	285
3	337
3	347
3	351
3	355
3	359
3	360
3	363
3	364
3	383
3	389
3	397
3	442
3	451
3	472
3	495
3	544
3	621
3	655
3	661
3	672
3	693
3	764
4	7
4	11
4	12
4	16
4	22
4	33
4	35
4	41
4	53
4	81
4	105
4	115
4	116
4	120
4	131
4	162
4	173
4	216
4	220
4	225
4	245
4	264
4	286
4	352
4	366
4	372
4	375
4	383
4	409
4	419
4	436
4	487
4	541
4	555
4	569
4	581
4	589
4	626
4	646
4	654
4	674
4	685
4	709
4	723
4	751
4	779
4	782
4	795
5	23
5	31
5	49
5	55
5	71
5	89
5	104
5	109
5	130
5	134
5	160
5	166
5	181
5	191
5	209
5	229
5	272
5	294
5	306
5	317
5	323
5	361
5	392
5	395
5	405
5	408
5	467
5	478
5	493
5	515
5	541
5	561
5	573
5	584
5	585
5	596
5	599
5	603
5	671
5	715
5	716
5	722
5	736
5	740
5	754
5	762
5	776
6	8
6	14
6	24
6	45
6	47
6	50
6	59
6	60
6	67
6	70
6	73
6	92
6	128
6	135
6	139
6	149
6	154
6	181
6	212
6	263
6	292
6	306
6	311
6	316
6	337
6	355
6	356
6	383
6	399
6	406
6	445
6	468
6	469
6	513
6	518
6	531
6	565
6	593
6	604
6	658
6	685
6	690
6	694
6	737
6	746
6	748
6	797
7	29
7	31
7	53
7	61
7	66
7	77
7	81
7	93
7	111
7	126
7	148
7	149
7	161
7	183
7	186
7	198
7	200
7	207
7	213
7	234
7	248
7	251
7	300
7	301
7	307
7	326
7	347
7	349
7	351
7	356
7	366
7	368
7	385
7	395
7	413
7	416
7	436
7	499
7	502
7	531
7	620
7	625
7	657
7	665
7	682
7	754
7	767
8	10
8	18
8	38
8	96
8	100
8	104
8	106
8	140
8	146
8	148
8	169
8	182
8	188
8	199
8	204
8	219
8	226
8	227
8	229
8	276
8	283
8	335
8	361
8	394
8	412
8	432
8	447
8	474
8	511
8	529
8	535
8	557
8	567
8	592
8	596
8	612
8	613
8	645
8	651
8	654
8	669
8	698
8	717
8	730
8	793
9	20
9	64
9	65
9	76
9	82
9	94
9	95
9	106
9	117
9	131
9	141
9	147
9	154
9	165
9	174
9	178
9	223
9	230
9	238
9	242
9	314
9	318
9	373
9	382
9	402
9	423
9	459
9	465
9	480
9	481
9	493
9	515
9	534
9	545
9	555
9	558
9	614
9	656
9	674
9	710
9	714
9	735
9	744
9	745
9	757
9	784
10	18
10	26
10	49
10	100
10	104
10	140
10	164
10	169
10	182
10	188
10	189
10	204
10	226
10	227
10	230
10	267
10	268
10	283
10	309
10	328
10	353
10	358
10	410
10	426
10	430
10	463
10	496
10	516
10	535
10	557
10	612
10	614
10	616
10	633
10	635
10	645
10	647
10	669
10	698
10	730
10	734
10	773
10	795
10	799
11	12
11	14
11	22
11	26
11	33
11	35
11	41
11	42
11	83
11	115
11	116
11	120
11	129
11	149
11	150
11	162
11	172
11	173
11	216
11	237
11	241
11	245
11	264
11	276
11	286
11	304
11	307
11	372
11	377
11	385
11	422
11	436
11	447
11	481
11	487
11	536
11	541
11	589
11	590
11	646
11	677
11	685
11	723
11	779
12	14
12	22
12	28
12	33
12	35
12	50
12	53
12	116
12	120
12	150
