1	5
2	2
3	5
4	3
5	5
6	3
7	2
8	3
9	3
10	1
11	1
12	2
13	3
14	2
15	2
16	4
17	1
18	2
19	2
20	4
21	6
22	4
23	2
24	1
25	3
26	2
27	2
28	1
29	1
30	2
31	3
32	3
33	3
34	5
35	4
36	2
37	2
38	2
39	1
40	4
41	1
42	2
43	1
44	1
45	4
46	5
47	5
48	3
49	1
50	1
51	5
52	1
53	3
54	1
55	2
56	5
57	4
58	2
59	5
60	5
61	3
62	1
63	2
64	6
65	3
66	6
67	2
68	2
69	1
70	4
71	3
72	4
73	2
74	3
75	3
76	1
77	3
78	2
79	1
80	4
81	2
82	2
83	5
84	1
85	6
86	1
87	4
88	3
89	1
90	1
91	1
92	4
93	6
94	2
95	2
96	6
97	3
98	6
99	5
100	5
101	1
102	1
103	3
104	1
105	4
106	2
107	3
108	5
109	2
110	6
111	3
112	1
113	1
114	5
115	1
116	2
117	5
118	2
119	4
120	1
121	2
122	1
123	6
124	2
125	4
126	5
127	2
128	1
129	2
130	1
131	3
132	3
133	3
134	6
135	3
136	4
137	4
138	3
139	6
140	4
141	5
142	1
143	1
144	5
145	4
146	6
147	4
148	3
149	4
150	1
151	6
152	5
153	1
154	6
155	1
156	5
157	1
158	5
159	4
160	1
161	5
162	1
163	3
164	1
165	6
166	5
167	3
168	2
169	4
170	3
171	2
172	5
173	1
174	3
175	4
176	6
177	3
178	2
179	5
180	1
181	2
182	2
183	5
184	6
185	2
186	3
187	3
188	4
189	6
190	3
191	4
192	2
193	4
194	1
195	3
196	4
197	2
198	5
199	2
200	1
201	4
202	6
203	5
204	2
205	6
206	1
207	6
208	5
209	3
210	5
211	1
212	5
213	2
214	1
215	1
216	3
217	5
218	3
219	5
220	3
221	6
222	6
223	1
224	1
225	2
226	4
227	1
228	2
229	6
230	1
231	3
232	2
233	2
234	3
235	1
236	4
237	4
238	1
239	4
240	4
241	4
242	2
243	3
244	2
245	1
246	2
247	2
248	1
249	5
250	1
251	6
252	5
253	6
254	2
255	2
256	1
257	3
258	2
259	4
260	1
261	3
262	6
263	4
264	1
265	6
266	5
267	4
268	1
269	5
270	2
271	6
272	1
273	5
274	2
275	5
276	2
277	1
278	3
279	6
280	4
281	2
282	2
283	5
284	4
285	5
286	4
287	6
288	1
289	3
290	3
291	6
292	1
293	2
294	1
295	1
296	4
297	4
298	1
299	4
300	1
301	5
302	2
303	2
304	4
305	5
306	3
307	6
308	2
309	1
310	6
311	6
312	4
313	1
314	1
315	4
316	3
317	1
318	2
319	2
320	3
321	5
322	6
323	6
324	3
325	6
326	2
327	3
328	2
329	2
330	6
331	2
332	4
333	1
334	4
335	4
336	1
337	5
338	1
339	3
340	5
341	6
342	4
343	2
344	2
345	5
346	6
347	6
348	4
349	2
350	2
351	1
352	4
353	1
354	1
355	4
356	6
357	2
358	4
359	2
360	1
361	3
362	4
363	2
364	4
365	1
366	4
367	4
368	6
369	6
370	1
371	3
372	3
373	5
374	1
375	6
376	1
377	4
378	3
379	6
380	2
381	6
382	3
383	1
384	5
385	4
386	3
387	1
388	6
389	2
390	1
391	5
392	3
393	6
394	1
395	4
396	3
397	5
398	6
399	2
400	1
